"samplesize","run","ntree","nodesize","TPR","TNR","Accuracy","AUC","Concordance"
5000,2,1000,30,0.715118533696641,0.686313908783282,0.7008,0.95378656,0.9524536
5000,2,1000,40,0.699515946163909,0.684713671300322,0.6922,0.95423672,0.95294112
5000,2,1000,50,0.706317050125633,0.68791414831429,0.6972,0.95338128,0.95204208
5000,2,1000,60,0.695515314055361,0.680713086553109,0.6882,0.95329544,0.95195456
5000,2,1000,70,0.697915691784432,0.692714879195644,0.6954,0.95341984,0.95207248
5000,2,1000,80,0.705516918327698,0.692714879195644,0.6992,0.95379824,0.952488
5000,2,1000,90,0.692314817584844,0.685913849220538,0.6892,0.9536604,0.95242368
5000,2,1000,100,0.708717448591588,0.68671396847403,0.6978,0.95300648,0.9516992
5000,3,100,1,0.719519298715456,0.685513789785796,0.7026,0.9518104,0.95049504
5000,3,100,10,0.716318740802043,0.685113730479058,0.7008,0.951278,0.94995488
5000,3,100,20,0.715518602603768,0.686313908783282,0.701,0.95126288,0.94987008
5000,3,100,30,0.715118533696641,0.680313028782401,0.6978,0.95154008,0.95022624
5000,3,100,40,0.709117515450603,0.687514088239534,0.6984,0.95132864,0.94997248
5000,3,100,50,0.726720583974583,0.680313028782401,0.7036,0.95184104,0.95048672
5000,3,100,60,0.713918327743306,0.68831420851705,0.7012,0.9526604,0.95139824
5000,3,100,70,0.723920079223254,0.690714572421683,0.7074,0.95147544,0.95010368
5000,3,100,80,0.719919369030669,0.689114329306581,0.7046,0.95171376,0.950384
5000,3,100,90,0.719119228528252,0.685513789785796,0.7024,0.95117936,0.94982208
5000,3,100,100,0.725120294777198,0.680313028782401,0.7028,0.95415056,0.95288448
5000,3,200,1,0.715518602603768,0.692314817584844,0.704,0.95070376,0.94931184
5000,3,200,10,0.723520007627957,0.68671396847403,0.7052,0.95266528,0.95134352
5000,3,200,20,0.714718464917522,0.683113435865407,0.699,0.95066288,0.9493032
5000,3,200,30,0.718319088537867,0.679112856238288,0.6988,0.95125776,0.94990704
5000,3,200,40,0.705516918327698,0.688714268847814,0.6972,0.95071288,0.94935248
5000,3,200,50,0.713518259348209,0.682713377326685,0.6982,0.9515628,0.95023984
5000,3,200,60,0.713518259348209,0.680713086553109,0.6972,0.95008224,0.94872928
5000,3,200,70,0.711917987047892,0.687514088239534,0.6998,0.95339192,0.95212
5000,3,200,80,0.718719158469055,0.68391355332686,0.7014,0.95088504,0.94954192
5000,3,200,90,0.720319439473889,0.683513494532132,0.702,0.9496672,0.948284
5000,3,200,100,0.718319088537867,0.695115251548531,0.7068,0.95181704,0.9505048
5000,3,300,1,0.724720222797874,0.678712798979587,0.7018,0.95187888,0.95052464
5000,3,300,10,0.727520729341331,0.679112856238288,0.7034,0.95198896,0.95067072
5000,3,300,20,0.709517582437624,0.676312458115422,0.693,0.95320056,0.95190288
5000,3,300,30,0.726320511483223,0.673512066264629,0.7,0.95182424,0.95046384
